"stock_id","time_stamp","open","high","low","last","volume"
"0","2019-05-31 07:29:00+00","577.322","577.322","577.19","577.192",0
"0","2019-05-31 07:31:00+00","576.91","576.914","576.91","576.914",0
"0","2019-05-31 07:32:00+00","576.94","576.94","576.94","576.94",0
"0","2019-05-31 07:33:00+00","576.96","576.96","576.959","576.959",0
"0","2019-05-31 07:34:00+00","576.63","576.634","576.63","576.634",0
"0","2019-05-31 07:35:00+00","576.69","576.691","576.69","576.691",0
"0","2019-05-31 07:36:00+00","576.89","576.89","576.889","576.889",0
"0","2019-05-31 07:37:00+00","577.13","577.132","577.13","577.132",0
"0","2019-05-31 07:38:00+00","577.189","577.19","577.189","577.19",0
"0","2019-05-31 07:39:00+00","577.318","577.318","577.21","577.21",0
"0","2019-05-31 07:41:00+00","577.11","577.11","577.11","577.11",0
"0","2019-05-31 07:42:00+00","576.75","576.75","576.75","576.75",0
"0","2019-05-31 07:43:00+00","576.806","576.81","576.806","576.81",0
"0","2019-05-31 07:44:00+00","577.34","577.34","577.34","577.34",0
"0","2019-05-31 07:45:00+00","577.45","577.45","577.446","577.446",0
"0","2019-05-31 07:46:00+00","577.322","577.322","577.32","577.32",0
"0","2019-05-31 07:47:00+00","577.22","577.222","577.22","577.222",0
"0","2019-05-31 07:48:00+00","577.093","577.093","577.09","577.09",0
"0","2019-05-31 07:49:00+00","576.766","576.766","576.489","576.489",0
"0","2019-05-31 07:51:00+00","576.297","576.3","576.297","576.3",0
"0","2019-05-31 07:52:00+00","576.19","576.19","576.186","576.186",0
"0","2019-05-31 07:53:00+00","576.02","576.02","576.015","576.015",0
"0","2019-05-31 07:54:00+00","575.68","575.68","575.678","575.678",0
"0","2019-05-31 07:55:00+00","575.62","575.62","575.616","575.616",0
"0","2019-05-31 07:56:00+00","575.75","575.75","575.746","575.746",0
"0","2019-05-31 07:57:00+00","576.133","576.133","576.13","576.13",0
"0","2019-05-31 07:58:00+00","576.45","576.45","576.45","576.45",0
"0","2019-05-31 07:59:00+00","576.46","576.46","576.329","576.329",0
"0","2019-05-31 08:01:00+00","576.36","576.36","576.355","576.355",0
"0","2019-05-31 08:02:00+00","576.39","576.39","576.387","576.387",0
"0","2019-05-31 08:03:00+00","576.42","576.423","576.42","576.423",0
"0","2019-05-31 08:04:00+00","576.5","576.502","576.5","576.502",0
"0","2019-05-31 08:05:00+00","576.72","576.72","576.716","576.716",0
"0","2019-05-31 08:06:00+00","576.58","576.58","576.58","576.58",0
"0","2019-05-31 08:07:00+00","576.31","576.315","576.31","576.315",0
"0","2019-05-31 08:08:00+00","576.36","576.36","576.359","576.359",0
"0","2019-05-31 08:09:00+00","576.606","576.606","576.538","576.538",0
"0","2019-05-31 08:11:00+00","576.53","576.53","576.53","576.53",0
"0","2019-05-31 08:12:00+00","576.54","576.54","576.535","576.535",0
"0","2019-05-31 08:13:00+00","576.64","576.64","576.638","576.638",0
"0","2019-05-31 08:14:00+00","576.86","576.86","576.855","576.855",0
"0","2019-05-31 08:15:00+00","576.665","576.67","576.665","576.67",0
"0","2019-05-31 08:16:00+00","576.71","576.71","576.71","576.71",0
"0","2019-05-31 08:17:00+00","576.8","576.804","576.8","576.804",0
"0","2019-05-31 08:18:00+00","576.96","576.965","576.96","576.965",0
"0","2019-05-31 08:19:00+00","576.83","576.83","576.83","576.83",0
"0","2019-05-31 08:20:00+00","576.9","576.9","576.9","576.9",0
"0","2019-05-31 08:21:00+00","576.684","576.684","576.68","576.68",0
"0","2019-05-31 08:22:00+00","576.59","576.592","576.59","576.592",0
"0","2019-05-31 08:23:00+00","576.42","576.42","576.42","576.42",0
"0","2019-05-31 08:24:00+00","576.65","576.652","576.65","576.652",0
"0","2019-05-31 08:25:00+00","576.86","576.864","576.86","576.864",0
"0","2019-05-31 08:26:00+00","576.94","576.94","576.936","576.936",0
"0","2019-05-31 08:27:00+00","576.89","576.89","576.887","576.887",0
"0","2019-05-31 08:28:00+00","576.97","576.972","576.97","576.972",0
"0","2019-05-31 08:29:00+00","576.852","576.852","576.48","576.483",0
"0","2019-05-31 08:31:00+00","576.3","576.302","576.3","576.302",0
"0","2019-05-31 08:32:00+00","576.27","576.271","576.27","576.271",0
"0","2019-05-31 08:33:00+00","576.57","576.572","576.57","576.572",0
"0","2019-05-31 08:34:00+00","576.56","576.56","576.559","576.559",0
"0","2019-05-31 08:35:00+00","576.47","576.473","576.47","576.473",0
"0","2019-05-31 08:36:00+00","576.43","576.43","576.429","576.429",0
"0","2019-05-31 08:37:00+00","576.37","576.37","576.365","576.365",0
"0","2019-05-31 08:38:00+00","576.57","576.575","576.57","576.575",0
"0","2019-05-31 08:39:00+00","576.705","576.903","576.705","576.903",0
"0","2019-05-31 08:41:00+00","576.83","576.83","576.83","576.83",0
"0","2019-05-31 08:42:00+00","576.866","576.87","576.866","576.87",0
"0","2019-05-31 08:43:00+00","576.99","576.99","576.985","576.985",0
"0","2019-05-31 08:44:00+00","576.951","576.951","576.95","576.95",0
"0","2019-05-31 08:45:00+00","576.62","576.622","576.62","576.622",0
"0","2019-05-31 08:46:00+00","576.35","576.35","576.347","576.347",0
"0","2019-05-31 08:47:00+00","576.17","576.174","576.17","576.174",0
"0","2019-05-31 08:48:00+00","576.1","576.102","576.1","576.102",0
"0","2019-05-31 08:49:00+00","575.6","575.653","575.6","575.653",0
"0","2019-05-31 08:51:00+00","575.689","575.69","575.689","575.69",0
"0","2019-05-31 08:52:00+00","575.78","575.781","575.78","575.781",0
"0","2019-05-31 08:53:00+00","575.86","575.863","575.86","575.863",0
"0","2019-05-31 08:54:00+00","575.81","575.813","575.81","575.813",0
"0","2019-05-31 08:55:00+00","575.94","575.94","575.937","575.937",0
"0","2019-05-31 08:56:00+00","576.02","576.021","576.02","576.021",0
"0","2019-05-31 08:57:00+00","575.92","575.925","575.92","575.925",0
"0","2019-05-31 08:58:00+00","576.09","576.093","576.09","576.093",0
"0","2019-05-31 08:59:00+00","576.172","576.172","576.156","576.156",0
"0","2019-05-31 09:01:00+00","576.08","576.08","576.08","576.08",0
"0","2019-05-31 09:02:00+00","576.06","576.06","576.06","576.06",0
"0","2019-05-31 09:03:00+00","575.92","575.925","575.92","575.925",0
"0","2019-05-31 09:04:00+00","576.04","576.04","576.04","576.04",0
"0","2019-05-31 09:05:00+00","576.14","576.14","576.139","576.139",0
"0","2019-05-31 09:06:00+00","576.244","576.244","576.24","576.24",0
"0","2019-05-31 09:07:00+00","576.313","576.313","576.31","576.31",0
"0","2019-05-31 09:08:00+00","576.15","576.15","576.15","576.15",0
"0","2019-05-31 09:09:00+00","576.064","576.064","575.99","575.99",0
"0","2019-05-31 09:11:00+00","576.07","576.074","576.07","576.074",0
"0","2019-05-31 09:12:00+00","576.04","576.04","576.036","576.036",0
"0","2019-05-31 09:13:00+00","576.1","576.104","576.1","576.104",0
"0","2019-05-31 09:14:00+00","576.08","576.081","576.08","576.081",0
"0","2019-05-31 09:15:00+00","576.05","576.05","576.049","576.049",0
"0","2019-05-31 09:16:00+00","576.01","576.014","576.01","576.014",0
"0","2019-05-31 09:17:00+00","576.14","576.143","576.14","576.143",0
"0","2019-05-31 09:18:00+00","576","576.004","576","576.004",0
"0","2019-05-31 09:19:00+00","575.53","575.53","575.528","575.528",0
"0","2019-05-31 09:20:00+00","575.32","575.32","575.316","575.316",0
"0","2019-05-31 09:21:00+00","575.45","575.45","575.45","575.45",0
"0","2019-05-31 09:22:00+00","575.49","575.49","575.486","575.486",0
"0","2019-05-31 09:23:00+00","575.59","575.595","575.59","575.595",0
"0","2019-05-31 09:24:00+00","575.5","575.5","575.496","575.496",0
"0","2019-05-31 09:25:00+00","575.53","575.532","575.53","575.532",0
"0","2019-05-31 09:26:00+00","575.16","575.16","575.157","575.157",0
"0","2019-05-31 09:27:00+00","575.3","575.305","575.3","575.305",0
"0","2019-05-31 09:28:00+00","575.419","575.42","575.419","575.42",0
"0","2019-05-31 09:29:00+00","575.318","575.318","575.26","575.264",0
"0","2019-05-31 09:31:00+00","575.13","575.132","575.13","575.132",0
"0","2019-05-31 09:32:00+00","575.22","575.22","575.216","575.216",0
"0","2019-05-31 09:33:00+00","575.08","575.084","575.08","575.084",0
"0","2019-05-31 09:34:00+00","574.98","574.98","574.98","574.98",0
"0","2019-05-31 09:35:00+00","574.97","574.973","574.97","574.973",0
"0","2019-05-31 09:36:00+00","574.95","574.95","574.946","574.946",0
"0","2019-05-31 09:37:00+00","574.85","574.85","574.849","574.849",0
"0","2019-05-31 09:38:00+00","575","575","574.999","574.999",0
"0","2019-05-31 09:39:00+00","574.968","574.981","574.968","574.98",0
"0","2019-05-31 09:41:00+00","574.96","574.96","574.958","574.958",0
"0","2019-05-31 09:42:00+00","574.87","574.87","574.869","574.869",0
"0","2019-05-31 09:43:00+00","574.96","574.96","574.957","574.957",0
"0","2019-05-31 09:44:00+00","575.03","575.031","575.03","575.031",0
"0","2019-05-31 09:45:00+00","574.92","574.92","574.92","574.92",0
"0","2019-05-31 09:46:00+00","574.79","574.79","574.79","574.79",0
"0","2019-05-31 09:47:00+00","574.69","574.693","574.69","574.693",0
"0","2019-05-31 09:48:00+00","574.68","574.68","574.678","574.678",0
"0","2019-05-31 09:49:00+00","574.57","574.573","574.57","574.573",0
"0","2019-05-31 09:50:00+00","574.5","574.502","574.5","574.502",0
"0","2019-05-31 09:51:00+00","574.35","574.35","574.346","574.346",0
"0","2019-05-31 09:52:00+00","574.26","574.26","574.257","574.257",0
"0","2019-05-31 09:53:00+00","574.36","574.36","574.36","574.36",0
"0","2019-05-31 09:54:00+00","574.49","574.494","574.49","574.494",0
"0","2019-05-31 09:55:00+00","574.74","574.743","574.74","574.743",0
"0","2019-05-31 09:56:00+00","574.78","574.78","574.778","574.778",0
"0","2019-05-31 09:57:00+00","574.72","574.72","574.718","574.718",0
"0","2019-05-31 09:58:00+00","574.71","574.714","574.71","574.714",0
"0","2019-05-31 09:59:00+00","574.651","574.71","574.651","574.71",0
"0","2019-05-31 10:01:00+00","574.73","574.732","574.73","574.732",0
"0","2019-05-31 10:02:00+00","574.66","574.66","574.656","574.656",0
"0","2019-05-31 10:03:00+00","574.646","574.65","574.646","574.65",0
"0","2019-05-31 10:04:00+00","574.65","574.65","574.649","574.649",0
"0","2019-05-31 10:05:00+00","574.586","574.59","574.586","574.59",0
"0","2019-05-31 10:06:00+00","574.59","574.591","574.59","574.591",0
"0","2019-05-31 10:07:00+00","574.693","574.693","574.69","574.69",0
"0","2019-05-31 10:08:00+00","574.64","574.643","574.64","574.643",0
"0","2019-05-31 10:09:00+00","574.65","574.65","574.647","574.647",0
"0","2019-05-31 10:10:00+00","574.717","574.72","574.717","574.72",0
"0","2019-05-31 10:11:00+00","574.734","574.734","574.73","574.73",0
"0","2019-05-31 10:12:00+00","574.85","574.85","574.849","574.849",0
"0","2019-05-31 10:13:00+00","574.719","574.72","574.719","574.72",0
"0","2019-05-31 10:14:00+00","574.56","574.561","574.56","574.561",0
"0","2019-05-31 10:15:00+00","574.53","574.53","574.53","574.53",0
"0","2019-05-31 10:16:00+00","574.684","574.684","574.68","574.68",0
"0","2019-05-31 10:17:00+00","574.738","574.74","574.738","574.74",0
"0","2019-05-31 10:18:00+00","574.79","574.79","574.789","574.789",0
"0","2019-05-31 10:19:00+00","574.484","574.484","574.275","574.275",0
"0","2019-05-31 10:21:00+00","574.3","574.305","574.3","574.305",0
"0","2019-05-31 10:22:00+00","574.56","574.56","574.559","574.559",0
"0","2019-05-31 10:23:00+00","574.71","574.712","574.71","574.712",0
"0","2019-05-31 10:24:00+00","574.65","574.65","574.648","574.648",0
"0","2019-05-31 10:25:00+00","574.58","574.582","574.58","574.582",0
"0","2019-05-31 10:26:00+00","574.39","574.39","574.389","574.389",0
"0","2019-05-31 10:27:00+00","574.46","574.462","574.46","574.462",0
"0","2019-05-31 10:28:00+00","574.44","574.44","574.436","574.436",0
"0","2019-05-31 10:29:00+00","574.457","574.457","574.43","574.434",0
"0","2019-05-31 10:31:00+00","574.53","574.531","574.53","574.531",0
"0","2019-05-31 10:32:00+00","574.4","574.405","574.4","574.405",0
"0","2019-05-31 10:33:00+00","574.33","574.333","574.33","574.333",0
"0","2019-05-31 10:34:00+00","574.287","574.29","574.287","574.29",0
"0","2019-05-31 10:35:00+00","573.9","573.902","573.9","573.902",0
"0","2019-05-31 10:36:00+00","573.82","573.82","573.818","573.818",0
"0","2019-05-31 10:37:00+00","573.77","573.774","573.77","573.774",0
"0","2019-05-31 10:38:00+00","573.84","573.84","573.837","573.837",0
"0","2019-05-31 10:39:00+00","573.803","573.803","573.8","573.803",0
"0","2019-05-31 10:40:00+00","573.94","573.942","573.94","573.942",0
"0","2019-05-31 10:41:00+00","574","574","573.997","573.997",0
"0","2019-05-31 10:42:00+00","574.04","574.044","574.04","574.044",0
"0","2019-05-31 10:43:00+00","574.1","574.103","574.1","574.103",0
"0","2019-05-31 10:44:00+00","574.076","574.08","574.076","574.08",0
"0","2019-05-31 10:45:00+00","574.05","574.055","574.05","574.055",0
"0","2019-05-31 10:46:00+00","573.94","573.944","573.94","573.944",0
"0","2019-05-31 10:47:00+00","573.81","573.812","573.81","573.812",0
"0","2019-05-31 10:48:00+00","573.74","573.745","573.74","573.745",0
"0","2019-05-31 10:49:00+00","573.92","573.92","573.92","573.92",0
"0","2019-05-31 10:50:00+00","574.01","574.01","574.006","574.006",0
"0","2019-05-31 10:51:00+00","573.93","573.93","573.928","573.928",0
"0","2019-05-31 10:52:00+00","573.86","573.86","573.857","573.857",0
"0","2019-05-31 10:53:00+00","573.793","573.793","573.79","573.79",0
"0","2019-05-31 10:54:00+00","573.76","573.76","573.755","573.755",0
"0","2019-05-31 10:55:00+00","573.79","573.79","573.787","573.787",0
"0","2019-05-31 10:56:00+00","573.808","573.81","573.808","573.81",0
"0","2019-05-31 10:57:00+00","573.858","573.86","573.858","573.86",0
"0","2019-05-31 10:58:00+00","573.86","573.86","573.86","573.86",0
"0","2019-05-31 10:59:00+00","573.951","574.01","573.951","574.009",0
"0","2019-05-31 11:01:00+00","573.96","573.961","573.96","573.961",0
"0","2019-05-31 11:02:00+00","574.09","574.094","574.09","574.094",0
"0","2019-05-31 11:03:00+00","573.9","573.904","573.9","573.904",0
"0","2019-05-31 11:04:00+00","573.977","573.98","573.977","573.98",0
"0","2019-05-31 11:05:00+00","573.976","573.98","573.976","573.98",0
"0","2019-05-31 11:06:00+00","573.9","573.904","573.9","573.904",0
"0","2019-05-31 11:07:00+00","573.87","573.872","573.87","573.872",0
"0","2019-05-31 11:08:00+00","574","574.005","574","574.005",0
"0","2019-05-31 11:09:00+00","574.13","574.38","574.13","574.38",0
"0","2019-05-31 11:11:00+00","574.34","574.344","574.34","574.344",0
"0","2019-05-31 11:12:00+00","574.39","574.39","574.39","574.39",0
"0","2019-05-31 11:13:00+00","574.346","574.35","574.346","574.35",0
"0","2019-05-31 11:14:00+00","574.31","574.312","574.31","574.312",0
"0","2019-05-31 11:15:00+00","574.34","574.34","574.337","574.337",0
"0","2019-05-31 11:16:00+00","574.39","574.39","574.389","574.389",0
"0","2019-05-31 11:17:00+00","574.385","574.385","574.38","574.38",0
"0","2019-05-31 11:18:00+00","574.32","574.324","574.32","574.324",0
"0","2019-05-31 11:19:00+00","574.073","574.073","574","574.005",0
"0","2019-05-31 11:21:00+00","574.13","574.13","574.128","574.128",0
"0","2019-05-31 11:22:00+00","574.05","574.05","574.047","574.047",0
"0","2019-05-31 11:23:00+00","574.02","574.022","574.02","574.022",0
"0","2019-05-31 11:24:00+00","573.965","573.97","573.965","573.97",0
"0","2019-05-31 11:25:00+00","573.95","573.955","573.95","573.955",0
"0","2019-05-31 11:26:00+00","573.94","573.94","573.938","573.938",0
"0","2019-05-31 11:27:00+00","574","574","574","574",0
"0","2019-05-31 11:28:00+00","574.07","574.07","574.068","574.068",0
"0","2019-05-31 11:29:00+00","574.14","574.19","574.14","574.19",0
"0","2019-05-31 11:31:00+00","574.33","574.332","574.33","574.332",0
"0","2019-05-31 11:32:00+00","574.24","574.245","574.24","574.245",0
"0","2019-05-31 11:33:00+00","574.279","574.28","574.279","574.28",0
"0","2019-05-31 11:34:00+00","574.321","574.321","574.32","574.32",0
"0","2019-05-31 11:35:00+00","574.378","574.38","574.378","574.38",0
"0","2019-05-31 11:36:00+00","574.37","574.375","574.37","574.375",0
"0","2019-05-31 11:37:00+00","574.43","574.431","574.43","574.431",0
"0","2019-05-31 11:38:00+00","574.4","574.402","574.4","574.402",0
"0","2019-05-31 11:39:00+00","574.42","574.42","574.417","574.417",0
"0","2019-05-31 11:40:00+00","574.334","574.334","574.33","574.33",0
"0","2019-05-31 11:41:00+00","574.48","574.48","574.475","574.475",0
"0","2019-05-31 11:42:00+00","574.48","574.48","574.48","574.48",0
"0","2019-05-31 11:44:00+00","574.42","574.42","574.419","574.419",0
"0","2019-05-31 11:45:00+00","574.34","574.34","574.339","574.339",0
"0","2019-05-31 11:46:00+00","574.29","574.29","574.289","574.289",0
"0","2019-05-31 11:47:00+00","574.23","574.234","574.23","574.234",0
"0","2019-05-31 11:48:00+00","574.233","574.233","574.23","574.23",0
"0","2019-05-31 11:49:00+00","574.282","574.282","574.27","574.27",0
"0","2019-05-31 11:51:00+00","574.2","574.201","574.2","574.201",0
"0","2019-05-31 11:52:00+00","574.17","574.171","574.17","574.171",0
"0","2019-05-31 11:53:00+00","574.22","574.224","574.22","574.224",0
"0","2019-05-31 11:54:00+00","574.278","574.28","574.278","574.28",0
"0","2019-05-31 11:55:00+00","574.16","574.16","574.159","574.159",0
"0","2019-05-31 11:56:00+00","574.17","574.17","574.168","574.168",0
"0","2019-05-31 11:57:00+00","574.21","574.214","574.21","574.214",0
"0","2019-05-31 11:58:00+00","574.138","574.14","574.138","574.14",0
"0","2019-05-31 11:59:00+00","574.187","574.187","574.15","574.151",0
"0","2019-05-31 12:01:00+00","574.11","574.11","574.106","574.106",0
"0","2019-05-31 12:02:00+00","574.08","574.08","574.076","574.076",0
"0","2019-05-31 12:03:00+00","574.037","574.04","574.037","574.04",0
"0","2019-05-31 12:04:00+00","574.14","574.14","574.14","574.14",0
"0","2019-05-31 12:05:00+00","574.225","574.23","574.225","574.23",0
"0","2019-05-31 12:06:00+00","574.18","574.182","574.18","574.182",0
"0","2019-05-31 12:07:00+00","574.12","574.12","574.118","574.118",0
"0","2019-05-31 12:08:00+00","574.1","574.1","574.099","574.099",0
"0","2019-05-31 12:09:00+00","574.17","574.17","574.169","574.169",0
"0","2019-05-31 12:10:00+00","574.26","574.26","574.26","574.26",0
"0","2019-05-31 12:11:00+00","574.22","574.223","574.22","574.223",0
"0","2019-05-31 12:12:00+00","574.24","574.24","574.236","574.236",0
"0","2019-05-31 12:13:00+00","574.24","574.24","574.236","574.236",0
"0","2019-05-31 12:14:00+00","574.29","574.292","574.29","574.292",0
"0","2019-05-31 12:15:00+00","574.34","574.34","574.338","574.338",0
"0","2019-05-31 12:16:00+00","574.37","574.372","574.37","574.372",0
"0","2019-05-31 12:17:00+00","574.4","574.402","574.4","574.402",0
"0","2019-05-31 12:18:00+00","574.45","574.45","574.448","574.448",0
"0","2019-05-31 12:19:00+00","574.34","574.34","574.34","574.34",0
"0","2019-05-31 12:20:00+00","574.451","574.451","574.45","574.45",0
"0","2019-05-31 12:21:00+00","574.536","574.54","574.536","574.54",0
"0","2019-05-31 12:22:00+00","574.52","574.52","574.518","574.518",0
"0","2019-05-31 12:23:00+00","574.513","574.513","574.51","574.51",0
"0","2019-05-31 12:24:00+00","574.44","574.442","574.44","574.442",0
"0","2019-05-31 12:25:00+00","574.35","574.35","574.346","574.346",0
"0","2019-05-31 12:26:00+00","574.41","574.41","574.406","574.406",0
"0","2019-05-31 12:27:00+00","574.42","574.42","574.42","574.42",0
"0","2019-05-31 12:28:00+00","574.41","574.41","574.408","574.408",0
"0","2019-05-31 12:29:00+00","574.437","574.437","574.43","574.43",0
"0","2019-05-31 12:31:00+00","574.4","574.4","574.399","574.399",0
"0","2019-05-31 12:32:00+00","574.57","574.57","574.57","574.57",0
"0","2019-05-31 12:33:00+00","574.89","574.894","574.89","574.894",0
"0","2019-05-31 12:34:00+00","574.91","574.911","574.91","574.911",0
"0","2019-05-31 12:35:00+00","574.92","574.92","574.918","574.918",0
"0","2019-05-31 12:36:00+00","574.85","574.853","574.85","574.853",0
"0","2019-05-31 12:37:00+00","574.75","574.75","574.75","574.75",0
"0","2019-05-31 12:38:00+00","574.72","574.72","574.716","574.716",0
"0","2019-05-31 12:39:00+00","574.69","574.69","574.685","574.685",0
"0","2019-05-31 12:40:00+00","574.64","574.64","574.638","574.638",0
"0","2019-05-31 12:41:00+00","574.7","574.7","574.698","574.698",0
"0","2019-05-31 12:42:00+00","574.88","574.88","574.88","574.88",0
"0","2019-05-31 12:43:00+00","574.85","574.853","574.85","574.853",0
"0","2019-05-31 12:44:00+00","574.81","574.81","574.809","574.809",0
"0","2019-05-31 12:45:00+00","574.81","574.81","574.81","574.81",0
"0","2019-05-31 12:46:00+00","574.91","574.911","574.91","574.911",0
"0","2019-05-31 12:47:00+00","575.01","575.012","575.01","575.012",0
"0","2019-05-31 12:48:00+00","575.16","575.16","575.16","575.16",0
"0","2019-05-31 12:49:00+00","575.17","575.17","575.17","575.17",0
"0","2019-05-31 12:50:00+00","575.2","575.203","575.2","575.203",0
"0","2019-05-31 12:51:00+00","575.22","575.22","575.215","575.215",0
"0","2019-05-31 12:52:00+00","575.17","575.174","575.17","575.174",0
"0","2019-05-31 12:53:00+00","575.1","575.105","575.1","575.105",0
"0","2019-05-31 12:54:00+00","575.1","575.1","575.099","575.099",0
"0","2019-05-31 12:55:00+00","575.147","575.15","575.147","575.15",0
"0","2019-05-31 12:56:00+00","575.079","575.08","575.079","575.08",0
"0","2019-05-31 12:57:00+00","575.06","575.06","575.055","575.055",0
"0","2019-05-31 12:58:00+00","575.04","575.043","575.04","575.043",0
"0","2019-05-31 12:59:00+00","575.08","575.08","575.076","575.076",0
"0","2019-05-31 13:00:00+00","575.08","575.08","575.076","575.076",0
"0","2019-05-31 13:01:00+00","575.07","575.071","575.07","575.071",0
"0","2019-05-31 13:02:00+00","575.02","575.02","575.018","575.018",0
"0","2019-05-31 13:03:00+00","575.07","575.07","575.07","575.07",0
"0","2019-05-31 13:04:00+00","575.04","575.04","575.039","575.039",0
"0","2019-05-31 13:05:00+00","575.02","575.023","575.02","575.023",0
"0","2019-05-31 13:06:00+00","574.99","574.992","574.99","574.992",0
"0","2019-05-31 13:07:00+00","574.88","574.88","574.88","574.88",0
"0","2019-05-31 13:08:00+00","574.86","574.861","574.86","574.861",0
"0","2019-05-31 13:09:00+00","574.84","574.841","574.84","574.841",0
"0","2019-05-31 13:10:00+00","574.8","574.8","574.798","574.798",0
"0","2019-05-31 13:11:00+00","574.76","574.761","574.76","574.761",0
"0","2019-05-31 13:12:00+00","574.6","574.6","574.596","574.596",0
"0","2019-05-31 13:13:00+00","574.525","574.525","574.52","574.52",0
"0","2019-05-31 13:15:00+00","574.52","574.52","574.517","574.517",0
"0","2019-05-31 13:16:00+00","574.46","574.46","574.457","574.457",0
"0","2019-05-31 13:17:00+00","574.35","574.353","574.35","574.353",0
"0","2019-05-31 13:18:00+00","574.209","574.21","574.209","574.21",0
"0","2019-05-31 13:19:00+00","573.999","574.07","573.999","574.067",0
"0","2019-05-31 13:21:00+00","574.125","574.13","574.125","574.13",0
"0","2019-05-31 13:22:00+00","574.24","574.24","574.239","574.239",0
"0","2019-05-31 13:23:00+00","574.353","574.353","574.35","574.35",0
"0","2019-05-31 13:24:00+00","574.33","574.332","574.33","574.332",0
"0","2019-05-31 13:25:00+00","574.19","574.19","574.19","574.19",0
"0","2019-05-31 13:26:00+00","574.24","574.244","574.24","574.244",0
"0","2019-05-31 13:27:00+00","574.28","574.285","574.28","574.285",0
"0","2019-05-31 13:28:00+00","574.26","574.26","574.255","574.255",0
"0","2019-05-31 13:29:00+00","574.28","574.29","574.28","574.288",0
"0","2019-05-31 13:31:00+00","574.29","574.294","574.29","574.294",0
"0","2019-05-31 13:32:00+00","574.04","574.04","574.04","574.04",0
"0","2019-05-31 13:33:00+00","573.94","573.942","573.94","573.942",0
"0","2019-05-31 13:34:00+00","573.802","573.802","573.8","573.8",0
"0","2019-05-31 13:35:00+00","573.35","573.35","573.35","573.35",0
"0","2019-05-31 13:36:00+00","573.51","573.51","573.509","573.509",0
"0","2019-05-31 13:37:00+00","574","574","573.999","573.999",0
"0","2019-05-31 13:38:00+00","573.95","573.95","573.947","573.947",0
"0","2019-05-31 13:39:00+00","573.86","573.861","573.86","573.861",0
"0","2019-05-31 13:40:00+00","573.62","573.624","573.62","573.624",0
"0","2019-05-31 13:41:00+00","573.29","573.294","573.29","573.294",0
"0","2019-05-31 13:42:00+00","573.161","573.161","573.16","573.16",0
"0","2019-05-31 13:43:00+00","573.12","573.121","573.12","573.121",0
"0","2019-05-31 13:44:00+00","573.17","573.173","573.17","573.173",0
"0","2019-05-31 13:45:00+00","573.1","573.1","573.098","573.098",0
"0","2019-05-31 13:46:00+00","573.16","573.162","573.16","573.162",0
"0","2019-05-31 13:47:00+00","573.14","573.141","573.14","573.141",0
"0","2019-05-31 13:48:00+00","573.15","573.15","573.15","573.15",0
"0","2019-05-31 13:49:00+00","573.222","573.222","572.985","572.985",0
"0","2019-05-31 13:51:00+00","572.883","572.883","572.88","572.88",0
"0","2019-05-31 13:52:00+00","573.02","573.025","573.02","573.025",0
"0","2019-05-31 13:53:00+00","573.15","573.15","573.146","573.146",0
"0","2019-05-31 13:54:00+00","573.18","573.18","573.177","573.177",0
"0","2019-05-31 13:55:00+00","573.41","573.412","573.41","573.412",0
"0","2019-05-31 13:56:00+00","573.53","573.533","573.53","573.533",0
"0","2019-05-31 13:57:00+00","573.45","573.453","573.45","573.453",0
"0","2019-05-31 13:58:00+00","573.45","573.45","573.45","573.45",0
"0","2019-05-31 13:59:00+00","573.695","573.85","573.695","573.85",0
"0","2019-05-31 14:01:00+00","573.87","573.873","573.87","573.873",0
"0","2019-05-31 14:02:00+00","574.05","574.055","574.05","574.055",0
"0","2019-05-31 14:03:00+00","574.23","574.23","574.229","574.229",0
"0","2019-05-31 14:04:00+00","574.21","574.21","574.206","574.206",0
"0","2019-05-31 14:05:00+00","574.28","574.282","574.28","574.282",0
"0","2019-05-31 14:06:00+00","574.11","574.111","574.11","574.111",0
"0","2019-05-31 14:07:00+00","574.39","574.39","574.39","574.39",0
"0","2019-05-31 14:08:00+00","574.33","574.335","574.33","574.335",0
"0","2019-05-31 14:09:00+00","574.265","574.38","574.265","574.378",0
"0","2019-05-31 14:11:00+00","574.02","574.02","574.017","574.017",0
"0","2019-05-31 14:12:00+00","573.92","573.92","573.92","573.92",0
"0","2019-05-31 14:13:00+00","573.78","573.78","573.778","573.778",0
"0","2019-05-31 14:14:00+00","573.77","573.77","573.769","573.769",0
"0","2019-05-31 14:15:00+00","573.66","573.661","573.66","573.661",0
"0","2019-05-31 14:16:00+00","573.98","573.98","573.98","573.98",0
"0","2019-05-31 14:17:00+00","573.91","573.912","573.91","573.912",0
"0","2019-05-31 14:18:00+00","573.88","573.884","573.88","573.884",0
"0","2019-05-31 14:19:00+00","573.843","573.983","573.843","573.983",0
"0","2019-05-31 14:21:00+00","574.03","574.03","574.03","574.03",0
"0","2019-05-31 14:22:00+00","574.15","574.15","574.149","574.149",0
"0","2019-05-31 14:23:00+00","574.16","574.162","574.16","574.162",0
"0","2019-05-31 14:24:00+00","574.13","574.13","574.126","574.126",0
"0","2019-05-31 14:25:00+00","574.09","574.09","574.089","574.089",0
"0","2019-05-31 14:26:00+00","574.32","574.32","574.316","574.316",0
"0","2019-05-31 14:27:00+00","574.44","574.44","574.439","574.439",0
